state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2025-09-03,1887.89,2171.59,2008.18
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2025-09-03,1703.39,1900.13,1802.58
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2025-09-03,2018.61,2296.41,2125.08
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2025-09-03,1647.01,1956.22,1794.78
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2025-09-03,1357.54,1641.61,1465.16
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2025-09-03,1624.44,1870.68,1747.43
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2025-09-03,1323.42,1638.19,1481.0
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2025-09-03,4212.92,4477.74,4376.43
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2025-09-03,4394.4,4710.92,4531.52
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2025-09-03,4218.67,4451.36,4319.47
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2025-09-03,2355.11,2563.53,2444.01
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2025-09-03,2216.32,2432.36,2333.48
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2025-09-03,2038.78,2287.73,2159.79
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2025-09-10,1852.36,2145.62,1996.58
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2025-09-10,2239.95,2481.47,2361.14
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2025-09-10,1989.82,2247.39,2094.41
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2025-09-10,1769.41,1986.01,1859.19
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2025-09-10,1746.63,1971.55,1845.17
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2025-09-10,1667.14,1997.51,1826.75
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2025-09-10,1413.12,1627.14,1519.72
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2025-09-10,1617.17,1885.05,1710.67
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2025-09-10,1427.17,1694.3,1529.64
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2025-09-10,4321.15,4500.86,4404.66
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2025-09-10,4363.08,4622.46,4521.37
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2025-09-10,4123.77,4453.71,4288.87
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2025-09-10,2471.58,2723.38,2556.63
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2025-09-10,2227.5,2525.39,2369.39
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2025-09-10,2105.65,2437.59,2263.74
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2025-09-17,1821.02,2112.81,1945.14
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2025-09-17,2128.04,2444.57,2282.52
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2025-09-17,1675.49,1871.11,1767.28
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2025-09-17,1732.86,2001.65,1863.39
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2025-09-17,1826.84,2156.85,1985.53
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2025-09-17,1756.06,2057.51,1909.72
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2025-09-17,1429.74,1688.12,1528.6
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2025-09-17,1343.61,1667.58,1495.79
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2025-09-17,1628.2,1887.23,1743.4
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2025-09-17,4394.1,4662.15,4572.76
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2025-09-17,4366.29,4642.25,4533.85
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2025-09-17,4054.85,4351.13,4173.13
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2025-09-17,2263.05,2530.2,2373.19
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2025-09-17,2172.53,2459.01,2313.16
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2025-09-17,2087.4,2271.86,2169.85
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2025-09-24,1892.28,2158.2,2028.64
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2025-09-24,2110.12,2391.46,2224.95
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2025-09-24,1961.8,2255.95,2081.44
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2025-09-24,1632.54,1893.27,1787.51
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2025-09-24,1681.25,2004.42,1835.85
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2025-09-24,1468.67,1759.73,1601.8
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2025-09-24,1733.56,1919.36,1836.64
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2025-09-24,1415.33,1709.89,1566.33
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2025-09-24,1039.48,1300.25,1172.64
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2025-09-24,4153.23,4397.43,4297.27
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2025-09-24,4320.84,4596.97,4482.01
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2025-09-24,4234.5,4505.84,4328.6
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2025-09-24,2194.69,2480.09,2366.88
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2025-09-24,2473.26,2663.44,2574.44
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2025-09-24,1996.83,2262.95,2083.96
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2025-10-01,2192.03,2448.01,2285.28
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2025-10-01,2079.05,2379.58,2236.49
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2025-10-01,1895.25,2171.31,2039.1
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2025-10-01,1552.23,1791.57,1676.96
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2025-10-01,1738.83,1995.46,1835.8
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2025-10-01,1668.01,1868.0,1763.36
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2025-10-01,1497.77,1759.4,1610.79
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2025-10-01,1519.27,1763.55,1607.04
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2025-10-01,1289.33,1539.88,1390.99
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2025-10-01,4166.23,4412.61,4275.73
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2025-10-01,4496.48,4774.09,4631.91
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2025-10-01,4379.76,4615.63,4522.12
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2025-10-01,2061.38,2357.12,2208.86
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2025-10-01,2248.46,2494.05,2373.14
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2025-10-01,2001.76,2228.09,2104.0
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2025-10-08,2385.39,2652.07,2489.09
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2025-10-08,2091.74,2375.03,2247.78
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2025-10-08,2114.7,2429.47,2256.68
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2025-10-08,1557.46,1830.53,1690.33
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2025-10-08,2090.24,2309.0,2177.43
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2025-10-08,1287.41,1588.93,1459.58
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2025-10-08,1521.27,1822.55,1697.49
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2025-10-08,1636.44,1827.65,1738.13
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2025-10-08,1327.8,1607.92,1451.0
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2025-10-08,4046.47,4266.68,4129.69
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2025-10-08,4310.07,4580.91,4484.18
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2025-10-08,4134.56,4391.34,4247.18
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2025-10-08,2146.82,2405.85,2302.79
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2025-10-08,2429.17,2714.8,2559.19
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2025-10-08,2187.35,2469.63,2367.23
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2025-10-15,2085.3,2296.63,2190.34
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2025-10-15,2072.68,2431.06,2252.03
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2025-10-15,1971.66,2281.56,2115.56
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2025-10-15,1849.41,2082.65,1949.79
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2025-10-15,1791.61,2025.91,1901.93
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2025-10-15,1766.04,2115.15,1944.54
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2025-10-15,1540.24,1759.24,1647.16
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2025-10-15,1621.16,1887.79,1757.24
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2025-10-15,1363.0,1638.75,1483.83
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2025-10-15,4136.33,4342.12,4249.4
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2025-10-15,4447.91,4737.59,4612.96
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2025-10-15,3857.02,4148.35,4012.96
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2025-10-15,2199.7,2409.04,2311.34
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2025-10-15,2427.73,2621.73,2535.24
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2025-10-15,2176.33,2396.67,2314.5
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2025-10-22,2196.25,2432.45,2291.79
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2025-10-22,2270.93,2482.39,2395.21
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2025-10-22,2020.13,2270.53,2189.43
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2025-10-22,1671.07,1976.41,1841.46
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2025-10-22,1944.53,2190.81,2044.81
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2025-10-22,1552.65,1867.91,1692.6
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2025-10-22,1237.11,1474.86,1347.13
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2025-10-22,1785.14,1972.18,1887.58
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2025-10-22,1486.05,1719.04,1637.19
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2025-10-22,3981.19,4266.63,4125.59
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2025-10-22,4379.44,4691.67,4540.5
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2025-10-22,4261.98,4529.82,4389.48
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2025-10-22,2023.56,2210.18,2107.82
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2025-10-22,2209.03,2428.09,2330.42
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2025-10-22,1964.88,2237.59,2137.45
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2025-10-29,2169.55,2423.83,2251.34
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2025-10-29,2108.47,2345.98,2189.67
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2025-10-29,1852.01,2199.67,2022.6
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2025-10-29,1852.35,2105.14,1940.16
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2025-10-29,2030.35,2293.55,2171.82
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2025-10-29,1806.67,2056.0,1902.02
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2025-10-29,1294.76,1612.63,1447.73
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2025-10-29,1733.48,1975.68,1864.46
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2025-10-29,1255.7,1525.91,1409.01
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2025-10-29,4364.92,4593.27,4466.87
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2025-10-29,4271.99,4526.93,4425.4
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2025-10-29,4353.67,4636.66,4471.49
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2025-10-29,2155.84,2470.38,2297.71
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2025-10-29,2391.07,2719.09,2540.36
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2025-10-29,2144.58,2380.84,2233.42
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2025-11-05,1998.41,2213.07,2085.54
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2025-11-05,2242.89,2464.9,2351.4
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2025-11-05,1884.15,2180.43,2016.16
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2025-11-05,1828.3,2148.68,2003.6
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2025-11-05,1805.8,2103.23,1974.3
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2025-11-05,1666.85,1910.88,1762.12
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2025-11-05,1544.18,1746.82,1652.84
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2025-11-05,1571.54,1825.16,1692.98
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2025-11-05,1374.62,1599.27,1457.83
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2025-11-05,4088.65,4324.65,4233.79
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2025-11-05,4465.87,4696.36,4570.7
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2025-11-05,4154.08,4432.89,4315.11
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2025-11-05,2225.03,2446.57,2364.38
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2025-11-05,2453.95,2690.56,2568.44
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2025-11-05,1973.12,2305.64,2131.4
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2025-11-12,2100.92,2397.44,2241.06
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2025-11-12,2251.54,2553.53,2410.3
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2025-11-12,1871.46,2133.79,2049.56
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2025-11-12,1698.65,1928.03,1833.35
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2025-11-12,1715.92,1976.31,1894.68
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2025-11-12,1515.68,1792.34,1679.95
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2025-11-12,1283.71,1589.0,1461.51
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2025-11-12,1587.49,1868.61,1762.03
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2025-11-12,1420.82,1632.25,1509.89
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2025-11-12,4340.21,4647.56,4470.45
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2025-11-12,4448.39,4744.8,4578.85
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2025-11-12,4028.69,4302.19,4136.64
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2025-11-12,2304.83,2615.56,2437.91
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2025-11-12,2393.9,2587.15,2504.04
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2025-11-12,2226.89,2474.91,2326.91
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2025-11-19,2206.7,2460.53,2354.18
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2025-11-19,2380.42,2646.98,2495.31
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2025-11-19,1926.85,2208.24,2042.98
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2025-11-19,1912.46,2183.85,2013.84
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2025-11-19,1865.94,2079.3,1949.84
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2025-11-19,1869.82,2128.38,1973.67
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2025-11-19,1480.35,1814.74,1641.05
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2025-11-19,1416.33,1718.72,1567.37
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2025-11-19,1246.8,1457.24,1360.95
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2025-11-19,4346.83,4577.95,4480.15
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2025-11-19,4618.92,4873.1,4700.34
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2025-11-19,4227.11,4401.9,4311.07
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2025-11-19,2089.87,2280.54,2197.26
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2025-11-19,2416.46,2633.62,2515.75
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2025-11-19,2227.14,2453.83,2341.04
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2025-11-26,2224.68,2407.41,2307.2
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2025-11-26,2248.26,2600.19,2427.34
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2025-11-26,2013.71,2258.35,2146.89
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2025-11-26,1857.99,2178.89,2014.46
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2025-11-26,2000.71,2280.84,2124.15
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2025-11-26,1841.64,2125.41,1952.49
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2025-11-26,1261.92,1598.36,1441.35
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2025-11-26,1456.96,1686.0,1602.59
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2025-11-26,1364.84,1665.0,1524.76
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2025-11-26,4242.86,4440.24,4332.65
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2025-11-26,4570.93,4780.0,4655.18
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2025-11-26,4262.88,4504.66,4382.15
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2025-11-26,2358.81,2635.22,2465.85
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2025-11-26,2588.25,2831.28,2701.03
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2025-11-26,2155.49,2391.5,2261.23
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2025-12-03,2192.1,2443.87,2307.29
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2025-12-03,2322.4,2590.46,2484.79
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2025-12-03,2306.18,2641.41,2464.65
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2025-12-03,1794.05,2020.9,1888.26
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2025-12-03,2073.85,2374.09,2235.67
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2025-12-03,1699.76,1964.24,1872.72
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2025-12-03,1579.32,1817.31,1731.42
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2025-12-03,1559.4,1807.74,1720.99
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2025-12-03,1493.54,1745.69,1599.4
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2025-12-03,4208.8,4551.98,4382.5
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2025-12-03,4593.9,4844.99,4706.23
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2025-12-03,4341.15,4561.04,4465.41
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2025-12-03,2190.86,2496.37,2370.84
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2025-12-03,2662.01,2962.49,2790.25
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2025-12-03,2442.38,2706.74,2533.78
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2025-12-10,2111.5,2338.49,2222.98
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2025-12-10,2210.65,2431.28,2332.27
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2025-12-10,2146.46,2402.31,2251.79
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2025-12-10,1988.63,2217.88,2072.51
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2025-12-10,2270.57,2505.52,2416.12
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2025-12-10,1636.44,1958.92,1791.3
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2025-12-10,1584.95,1813.8,1696.96
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2025-12-10,1817.77,2013.52,1927.46
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2025-12-10,1386.23,1610.28,1491.68
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2025-12-10,4182.63,4431.52,4288.82
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2025-12-10,4521.22,4769.15,4635.76
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2025-12-10,4272.47,4529.11,4390.36
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2025-12-10,2509.09,2812.26,2641.28
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2025-12-10,2628.23,2837.01,2714.1
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2025-12-10,2327.76,2632.27,2506.43
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2025-12-17,2417.53,2646.39,2553.73
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2025-12-17,2360.92,2644.03,2491.69
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2025-12-17,1919.17,2203.31,2062.06
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2025-12-17,1886.41,2217.56,2050.65
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2025-12-17,2082.83,2320.07,2218.45
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2025-12-17,2057.8,2324.66,2202.64
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2025-12-17,1497.12,1761.4,1611.02
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2025-12-17,1690.16,1948.32,1779.51
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2025-12-17,1529.53,1738.74,1629.51
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2025-12-17,4537.04,4828.91,4687.86
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2025-12-17,4693.53,4887.4,4803.44
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2025-12-17,4166.15,4330.96,4250.47
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2025-12-17,2505.33,2835.86,2680.21
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2025-12-17,2642.74,2894.96,2771.35
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2025-12-17,2166.27,2421.55,2298.44
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2025-12-24,2330.29,2679.6,2500.1
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2025-12-24,2307.31,2523.85,2425.77
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2025-12-24,2218.51,2424.71,2327.26
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2025-12-24,1914.61,2216.16,2044.23
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2025-12-24,2183.21,2390.24,2269.91
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2025-12-24,1972.68,2257.56,2078.96
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2025-12-24,1516.77,1753.94,1616.58
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2025-12-24,1543.81,1799.52,1681.85
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2025-12-24,1708.68,1925.38,1802.54
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2025-12-24,4446.69,4730.47,4613.51
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2025-12-24,4749.55,4933.5,4836.47
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2025-12-24,4454.14,4715.73,4606.93
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2025-12-24,2623.1,2876.0,2709.74
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2025-12-24,2541.05,2712.32,2629.95
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2025-12-24,2245.76,2514.59,2411.12
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2025-12-31,2225.21,2507.39,2347.84
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2025-12-31,2652.18,2961.15,2782.25
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2025-12-31,2168.3,2416.55,2331.37
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2025-12-31,2095.62,2410.78,2264.25
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2025-12-31,2187.63,2415.82,2293.96
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2025-12-31,2135.98,2394.35,2268.13
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2025-12-31,1840.39,2056.02,1950.93
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2025-12-31,1569.0,1831.2,1663.99
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2025-12-31,1783.01,2025.78,1876.39
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2025-12-31,4387.99,4586.81,4491.75
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2025-12-31,4661.24,4902.19,4745.97
